condition,status_dimension,status_label,pass_rate,n
irrel_uhigh_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Professor at Oxford University,0.75,12
irrel_uhigh_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Senior research scientist at CERN,0.75,8
irrel_uhigh_mlow,institutional_affiliation,Employee at a small local shop  ->  Diplomat at the United Nations,0.8125,16
irrel_uhigh_mlow,institutional_affiliation,Staff at a community center  ->  Professor at Oxford University,0.8333333333333334,12
irrel_uhigh_mlow,institutional_affiliation,Staff at a community center  ->  Senior fellow at a major policy institute,0.85,20
irrel_uhigh_mlow,institutional_affiliation,Intern at a local non-profit  ->  Diplomat at the United Nations,0.875,8
irrel_uhigh_mlow,institutional_affiliation,Employee at a small local shop  ->  Senior fellow at a major policy institute,1.0,4
irrel_uhigh_mlow,institutional_affiliation,Member of a neighborhood association  ->  Professor at Oxford University,1.0,4
irrel_uhigh_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Diplomat at the United Nations,1.0,4
irrel_uhigh_mlow,job_title,Fast-food cashier  ->  Nobel laureate in physics,0.25,4
irrel_uhigh_mlow,job_title,Grocery bagger  ->  CEO of a Fortune 500 company,0.375,8
irrel_uhigh_mlow,job_title,Unemployed job seeker  ->  CEO of a Fortune 500 company,0.5,8
irrel_uhigh_mlow,job_title,Fast-food cashier  ->  Editor-in-chief of a major national newspaper,0.5625,16
irrel_uhigh_mlow,job_title,Unemployed job seeker  ->  Chief Justice of the Supreme Court,0.5833333333333334,12
irrel_uhigh_mlow,job_title,Fast-food cashier  ->  Founder of a unicorn startup,0.625,8
irrel_uhigh_mlow,job_title,Grocery bagger  ->  Founder of a unicorn startup,0.625,8
irrel_uhigh_mlow,job_title,Retail shelf stocker  ->  Founder of a unicorn startup,0.625,8
irrel_uhigh_mlow,job_title,Unemployed job seeker  ->  Nobel laureate in physics,0.625,8
irrel_uhigh_mlow,job_title,Unemployed job seeker  ->  Founder of a unicorn startup,0.6666666666666666,12
irrel_uhigh_mlow,job_title,Day laborer  ->  Editor-in-chief of a major national newspaper,0.7,20
irrel_uhigh_mlow,job_title,Day laborer  ->  Chief Justice of the Supreme Court,0.75,12
irrel_uhigh_mlow,job_title,Fast-food cashier  ->  CEO of a Fortune 500 company,0.75,12
irrel_uhigh_mlow,job_title,Retail shelf stocker  ->  Chief Justice of the Supreme Court,0.75,16
irrel_uhigh_mlow,job_title,Retail shelf stocker  ->  Editor-in-chief of a major national newspaper,0.75,4
irrel_uhigh_mlow,job_title,Retail shelf stocker  ->  Nobel laureate in physics,0.75,4
irrel_uhigh_mlow,job_title,Grocery bagger  ->  Nobel laureate in physics,0.7916666666666666,24
irrel_uhigh_mlow,job_title,Retail shelf stocker  ->  CEO of a Fortune 500 company,0.875,8
irrel_uhigh_mlow,job_title,Day laborer  ->  CEO of a Fortune 500 company,1.0,4
irrel_uhigh_mlow,job_title,Day laborer  ->  Founder of a unicorn startup,1.0,4
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Platinum member with dedicated manager,0.4166666666666667,12
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Premium annual subscriber,0.5,4
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Premium annual subscriber,0.5,4
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Pro plan with priority support,0.5,8
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Premium annual subscriber,0.5625,16
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Platinum member with dedicated manager,0.625,8
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Enterprise paid subscriber,0.625,8
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Enterprise paid subscriber,0.625,8
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Pro plan with priority support,0.6666666666666666,12
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Corporate account administrator,0.75,12
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Corporate account administrator,0.75,4
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Platinum member with dedicated manager,0.75,12
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Pro plan with priority support,0.75,8
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Enterprise paid subscriber,0.75,4
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Platinum member with dedicated manager,0.75,8
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Corporate account administrator,0.8125,16
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Enterprise paid subscriber,0.875,8
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Enterprise paid subscriber,0.9166666666666666,12
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Pro plan with priority support,1.0,8
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Premium annual subscriber,1.0,12
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Pro plan with priority support,1.0,4
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Corporate account administrator,1.0,8
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Premium annual subscriber,1.0,4
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  GED holder,0.375,8
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Adult basic education participant,0.5,8
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Adult basic education participant,0.5,8
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Short vocational certificate,0.5,4
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  High school dropout,0.5833333333333334,12
irrel_ulow_mhigh,educational_credentials,"PhD in Musicology from Oxford  ->  Some community college, no degree",0.625,8
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  GED holder,0.6666666666666666,12
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  High school dropout,0.6666666666666666,24
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Short vocational certificate,0.75,8
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  GED holder,0.75,8
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  Adult basic education participant,0.75,8
irrel_ulow_mhigh,educational_credentials,"PhD in Medieval History from Cambridge  ->  Some community college, no degree",0.75,20
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  Short vocational certificate,0.75,8
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Short vocational certificate,0.8,20
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Adult basic education participant,0.8125,16
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  GED holder,0.9166666666666666,12
irrel_ulow_mhigh,educational_credentials,"MBA from Stanford Graduate School of Business  ->  Some community college, no degree",1.0,4
irrel_ulow_mhigh,educational_credentials,"PhD in Economics from the University of Chicago  ->  Some community college, no degree",1.0,8
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  High school dropout,1.0,4
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Staff at a community center,0.25,4
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Intern at a local non-profit,0.5,4
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Volunteer at a local thrift store,0.5,8
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Volunteer at a local thrift store,0.5833333333333334,12
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Member of a neighborhood association,0.625,8
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Intern at a local non-profit,0.6666666666666666,12
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Employee at a small local shop,0.6666666666666666,12
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Staff at a community center,0.6875,16
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Intern at a local non-profit,0.6875,16
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Member of a neighborhood association,0.75,8
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Employee at a small local shop,0.75,4
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Intern at a local non-profit,0.75,4
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Member of a neighborhood association,0.75,8
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Staff at a community center,0.75,4
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Staff at a community center,0.8333333333333334,12
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Volunteer at a local thrift store,0.8333333333333334,12
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Employee at a small local shop,0.8333333333333334,12
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Employee at a small local shop,0.875,8
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Member of a neighborhood association,0.9166666666666666,12
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Employee at a small local shop,1.0,4
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Volunteer at a local thrift store,1.0,8
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Member of a neighborhood association,1.0,4
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Intern at a local non-profit,1.0,4
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Staff at a community center,1.0,4
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Unemployed job seeker,0.5,12
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Day laborer,0.5,4
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Unemployed job seeker,0.5,12
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Day laborer,0.5,4
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Grocery bagger,0.5,8
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Retail shelf stocker,0.5,4
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Unemployed job seeker,0.625,8
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Fast-food cashier,0.625,16
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Grocery bagger,0.6666666666666666,12
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Day laborer,0.75,8
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Grocery bagger,0.75,8
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Retail shelf stocker,0.75,4
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Grocery bagger,0.75,12
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Fast-food cashier,0.75,4
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Day laborer,0.75,8
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Fast-food cashier,0.75,8
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Retail shelf stocker,0.75,8
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Unemployed job seeker,0.75,8
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Fast-food cashier,0.875,8
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Retail shelf stocker,0.875,8
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Retail shelf stocker,0.875,16
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Day laborer,0.9375,16
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Fast-food cashier,1.0,4
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Basic free account with ads,0.25,4
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Basic free account with ads,0.375,8
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Free tier user,0.5,8
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Unregistered visitor,0.5,12
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Trial account (expired),0.5,4
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Guest user,0.625,8
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Free tier user,0.625,8
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Guest user,0.625,8
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Free tier user,0.75,4
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Trial account (expired),0.75,12
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Unregistered visitor,0.75,4
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Trial account (expired),0.75,8
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Guest user,0.75,4
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Guest user,0.8125,16
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Basic free account with ads,0.8333333333333334,12
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Free tier user,0.8333333333333334,12
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Unregistered visitor,0.875,8
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Basic free account with ads,0.9166666666666666,12
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Trial account (expired),0.9166666666666666,12
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Unregistered visitor,0.9166666666666666,12
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Unregistered visitor,1.0,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Basic free account with ads,1.0,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Guest user,1.0,4
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Free tier user,1.0,8
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Trial account (expired),1.0,4
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  GED holder",0.25,8
irrel_ulow_mlow,educational_credentials,GED holder  ->  Adult basic education participant,0.375,8
irrel_ulow_mlow,educational_credentials,"High school dropout  ->  Some community college, no degree",0.5833333333333334,12
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  Adult basic education participant,0.625,8
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  High school dropout,0.625,8
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Short vocational certificate",0.625,8
irrel_ulow_mlow,educational_credentials,GED holder  ->  High school dropout,0.6666666666666666,12
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  GED holder,0.75,8
irrel_ulow_mlow,educational_credentials,"Adult basic education participant  ->  Some community college, no degree",0.75,12
irrel_ulow_mlow,educational_credentials,"GED holder  ->  Some community college, no degree",0.75,12
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Adult basic education participant,0.75,12
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Adult basic education participant",0.75,12
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  Short vocational certificate,0.8333333333333334,12
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  GED holder,0.85,20
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  High school dropout,0.875,8
irrel_ulow_mlow,educational_credentials,GED holder  ->  Short vocational certificate,0.875,8
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Short vocational certificate,0.9166666666666666,12
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  High school dropout",0.9166666666666666,12
irrel_ulow_mlow,educational_credentials,High school dropout  ->  GED holder,1.0,4
irrel_ulow_mlow,educational_credentials,"Short vocational certificate  ->  Some community college, no degree",1.0,4
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Staff at a community center,0.25,4
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Volunteer at a local thrift store,0.5,8
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Volunteer at a local thrift store,0.5,12
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Staff at a community center,0.5,12
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Staff at a community center,0.625,16
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Intern at a local non-profit,0.625,8
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Intern at a local non-profit,0.6666666666666666,12
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Employee at a small local shop,0.75,20
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Member of a neighborhood association,0.75,12
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Employee at a small local shop,0.75,4
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Staff at a community center,0.75,8
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Volunteer at a local thrift store,0.75,16
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Member of a neighborhood association,0.75,8
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Employee at a small local shop,0.75,4
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Intern at a local non-profit,0.75,16
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Member of a neighborhood association,0.75,8
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Member of a neighborhood association,0.8333333333333334,12
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Employee at a small local shop,0.8333333333333334,12
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Intern at a local non-profit,1.0,4
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Volunteer at a local thrift store,1.0,4
irrel_ulow_mlow,job_title,Day laborer  ->  Grocery bagger,0.5,16
irrel_ulow_mlow,job_title,Grocery bagger  ->  Retail shelf stocker,0.5,8
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Grocery bagger,0.5,4
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Retail shelf stocker,0.5625,16
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Unemployed job seeker,0.5625,16
irrel_ulow_mlow,job_title,Day laborer  ->  Fast-food cashier,0.625,8
irrel_ulow_mlow,job_title,Grocery bagger  ->  Day laborer,0.625,8
irrel_ulow_mlow,job_title,Grocery bagger  ->  Fast-food cashier,0.625,8
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Grocery bagger,0.625,8
irrel_ulow_mlow,job_title,Grocery bagger  ->  Unemployed job seeker,0.6875,16
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Day laborer,0.7,20
irrel_ulow_mlow,job_title,Day laborer  ->  Retail shelf stocker,0.75,8
irrel_ulow_mlow,job_title,Day laborer  ->  Unemployed job seeker,0.75,8
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Day laborer,0.75,12
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Fast-food cashier,0.75,16
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Fast-food cashier,0.75,8
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Retail shelf stocker,0.875,8
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Grocery bagger,0.9166666666666666,12
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Guest user,0.25,8
irrel_ulow_mlow,subscription_tier,Basic model  ->  Trial account (expired),0.5,4
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Free tier user,0.5,4
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Free tier user,0.5,8
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Basic free account with ads,0.55,20
irrel_ulow_mlow,subscription_tier,Preview model  ->  Trial account (expired),0.5833333333333334,12
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Unregistered visitor,0.625,8
irrel_ulow_mlow,subscription_tier,Basic model  ->  Free tier user,0.75,16
irrel_ulow_mlow,subscription_tier,Basic model  ->  Guest user,0.75,16
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Basic free account with ads,0.75,8
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Guest user,0.75,8
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Trial account (expired),0.75,8
irrel_ulow_mlow,subscription_tier,Preview model  ->  Basic free account with ads,0.75,8
irrel_ulow_mlow,subscription_tier,Preview model  ->  Unregistered visitor,0.75,8
irrel_ulow_mlow,subscription_tier,Preview model  ->  Free tier user,0.8333333333333334,12
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Unregistered visitor,0.875,8
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Trial account (expired),0.875,16
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Unregistered visitor,0.875,16
irrel_ulow_mlow,subscription_tier,Basic model  ->  Basic free account with ads,1.0,4
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Guest user,1.0,8
