condition,status_dimension,status_label,pass_rate,n
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Platinum member with dedicated manager,0.6875,48
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Premium annual subscriber,0.7,80
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Enterprise paid subscriber,0.7375,80
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Enterprise paid subscriber,0.7403846153846154,104
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Premium annual subscriber,0.7454545454545455,165
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Corporate account administrator,0.7653061224489796,98
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Enterprise paid subscriber,0.7692307692307693,26
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Pro plan with priority support,0.8163265306122449,98
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Platinum member with dedicated manager,0.82,50
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Pro plan with priority support,0.8245614035087719,57
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Enterprise paid subscriber,0.8387096774193549,31
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Corporate account administrator,0.8852459016393442,61
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Enterprise paid subscriber,1.0,4
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Adult basic education participant,0.6551724137931034,116
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Short vocational certificate,0.6629213483146067,89
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  High school dropout,0.664179104477612,134
irrel_ulow_mhigh,educational_credentials,"PhD in Medieval History from Cambridge  ->  Some community college, no degree",0.6666666666666666,156
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  GED holder,0.68125,160
irrel_ulow_mhigh,educational_credentials,"PhD in Economics from the University of Chicago  ->  Some community college, no degree",0.71875,32
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  High school dropout,0.7692307692307693,26
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Adult basic education participant,0.7708333333333334,48
irrel_ulow_mhigh,educational_credentials,"PhD in Musicology from Oxford  ->  Some community college, no degree",0.7719298245614035,57
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  Short vocational certificate,0.7758620689655172,58
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Short vocational certificate,0.8333333333333334,48
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  Adult basic education participant,0.84,50
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  GED holder,0.86,50
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Adult basic education participant,0.8709677419354839,31
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  GED holder,0.8709677419354839,31
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Short vocational certificate,0.88,50
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  High school dropout,0.9135802469135802,81
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  High school dropout,1.0,4
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  GED holder,1.0,4
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Member of a neighborhood association,0.5740740740740741,54
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Employee at a small local shop,0.627906976744186,86
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Staff at a community center,0.6417910447761194,134
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Volunteer at a local thrift store,0.6511627906976745,86
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Volunteer at a local thrift store,0.6875,48
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Member of a neighborhood association,0.6944444444444444,36
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Employee at a small local shop,0.7692307692307693,78
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Intern at a local non-profit,0.7769230769230769,130
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Intern at a local non-profit,0.7777777777777778,63
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Staff at a community center,0.8,50
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Volunteer at a local thrift store,0.8076923076923077,26
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Intern at a local non-profit,0.8125,48
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Member of a neighborhood association,0.8163265306122449,98
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Staff at a community center,0.8333333333333334,30
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Member of a neighborhood association,0.8461538461538461,26
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Employee at a small local shop,0.86,50
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Member of a neighborhood association,0.8709677419354839,31
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Volunteer at a local thrift store,0.8941176470588236,85
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Employee at a small local shop,0.9032258064516129,31
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Staff at a community center,0.9032258064516129,31
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Intern at a local non-profit,1.0,4
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Unemployed job seeker,0.65625,32
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Fast-food cashier,0.6666666666666666,54
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Retail shelf stocker,0.696078431372549,102
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Day laborer,0.7083333333333334,48
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Unemployed job seeker,0.7083333333333334,48
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Retail shelf stocker,0.71875,32
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Grocery bagger,0.7307692307692307,26
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Grocery bagger,0.7407407407407407,54
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Unemployed job seeker,0.7411764705882353,85
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Day laborer,0.7573529411764706,136
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Grocery bagger,0.7611940298507462,67
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Fast-food cashier,0.7625,80
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Grocery bagger,0.7653061224489796,98
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Day laborer,0.7692307692307693,26
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Fast-food cashier,0.8245614035087719,57
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Fast-food cashier,0.84,50
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Retail shelf stocker,0.8518518518518519,81
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Day laborer,0.8571428571428571,35
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Unemployed job seeker,0.86,50
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Unemployed job seeker,0.9,30
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Retail shelf stocker,0.9230769230769231,26
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Retail shelf stocker,1.0,4
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Fast-food cashier,1.0,4
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Basic free account with ads,0.603448275862069,58
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Guest user,0.625,32
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Free tier user,0.6627906976744186,86
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Guest user,0.6862745098039216,102
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Unregistered visitor,0.6896551724137931,116
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Free tier user,0.7083333333333334,48
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Guest user,0.7307692307692307,26
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Trial account (expired),0.7350427350427351,117
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Free tier user,0.75,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Basic free account with ads,0.7692307692307693,26
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Basic free account with ads,0.7755102040816326,98
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Basic free account with ads,0.7777777777777778,63
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Trial account (expired),0.7837837837837838,74
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Unregistered visitor,0.8227848101265823,79
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Free tier user,0.8289473684210527,76
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Trial account (expired),0.9,50
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Unregistered visitor,0.9,50
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Free tier user,0.9032258064516129,31
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Guest user,0.9259259259259259,81
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Trial account (expired),1.0,4
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Guest user,1.0,4
irrel_ulow_mlow,educational_credentials,GED holder  ->  Adult basic education participant,0.6625,80
irrel_ulow_mlow,educational_credentials,GED holder  ->  Short vocational certificate,0.6666666666666666,48
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Adult basic education participant,0.6666666666666666,36
irrel_ulow_mlow,educational_credentials,"Short vocational certificate  ->  Some community college, no degree",0.6764705882352942,136
irrel_ulow_mlow,educational_credentials,"High school dropout  ->  Some community college, no degree",0.6891891891891891,74
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  High school dropout,0.6923076923076923,26
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  High school dropout",0.696078431372549,102
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  GED holder,0.7333333333333333,30
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  GED holder,0.7336956521739131,184
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Short vocational certificate",0.7419354838709677,62
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Short vocational certificate,0.7925925925925926,135
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  Adult basic education participant,0.7974683544303798,79
irrel_ulow_mlow,educational_credentials,"Adult basic education participant  ->  Some community college, no degree",0.8285714285714286,35
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Adult basic education participant",0.86,50
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  GED holder",0.8709677419354839,31
irrel_ulow_mlow,educational_credentials,GED holder  ->  High school dropout,0.8717948717948718,117
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Staff at a community center,0.581081081081081,74
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Volunteer at a local thrift store,0.625,48
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Intern at a local non-profit,0.6470588235294118,85
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Employee at a small local shop,0.6551724137931034,58
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Member of a neighborhood association,0.6666666666666666,48
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Employee at a small local shop,0.6730769230769231,104
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Volunteer at a local thrift store,0.6911764705882353,136
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Staff at a community center,0.6966292134831461,89
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Employee at a small local shop,0.6987951807228916,83
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Intern at a local non-profit,0.7083333333333334,48
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Member of a neighborhood association,0.7176470588235294,85
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Intern at a local non-profit,0.7580645161290323,62
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Member of a neighborhood association,0.7692307692307693,26
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Member of a neighborhood association,0.7790697674418605,86
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Staff at a community center,0.7804878048780488,82
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Volunteer at a local thrift store,0.8,30
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Intern at a local non-profit,0.82,50
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Volunteer at a local thrift store,0.8387096774193549,31
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Retail shelf stocker,0.5185185185185185,54
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Day laborer,0.5925925925925926,54
irrel_ulow_mlow,job_title,Day laborer  ->  Fast-food cashier,0.625,48
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Unemployed job seeker,0.625,48
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Grocery bagger,0.625,48
irrel_ulow_mlow,job_title,Grocery bagger  ->  Fast-food cashier,0.6379310344827587,58
irrel_ulow_mlow,job_title,Day laborer  ->  Retail shelf stocker,0.6538461538461539,26
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Day laborer,0.6551724137931034,58
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Grocery bagger,0.6896551724137931,58
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Fast-food cashier,0.7194244604316546,139
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Day laborer,0.7218045112781954,133
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Grocery bagger,0.7333333333333333,135
irrel_ulow_mlow,job_title,Day laborer  ->  Unemployed job seeker,0.7365269461077845,167
irrel_ulow_mlow,job_title,Grocery bagger  ->  Retail shelf stocker,0.7391304347826086,161
irrel_ulow_mlow,job_title,Day laborer  ->  Grocery bagger,0.75,4
irrel_ulow_mlow,job_title,Grocery bagger  ->  Unemployed job seeker,0.7692307692307693,26
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Retail shelf stocker,1.0,4
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Unemployed job seeker,1.0,4
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Free tier user,0.6041666666666666,48
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Unregistered visitor,0.6666666666666666,54
irrel_ulow_mlow,subscription_tier,Preview model  ->  Free tier user,0.6666666666666666,36
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Guest user,0.6823529411764706,85
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Basic free account with ads,0.7068965517241379,58
irrel_ulow_mlow,subscription_tier,Basic model  ->  Free tier user,0.7207207207207207,111
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Trial account (expired),0.7403846153846154,104
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Guest user,0.7666666666666667,30
irrel_ulow_mlow,subscription_tier,Preview model  ->  Basic free account with ads,0.7704918032786885,183
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Unregistered visitor,0.7837837837837838,111
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Trial account (expired),0.7943262411347518,141
irrel_ulow_mlow,subscription_tier,Preview model  ->  Unregistered visitor,0.8076923076923077,26
irrel_ulow_mlow,subscription_tier,Basic model  ->  Guest user,0.8153846153846154,130
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Free tier user,0.86,50
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Unregistered visitor,0.9074074074074074,54
irrel_ulow_mlow,subscription_tier,Basic model  ->  Basic free account with ads,1.0,4
