condition,status_dimension,status_label,pass_rate,n
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Enterprise paid subscriber,0.8148148148148148,27
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Pro plan with priority support,0.85,20
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Premium annual subscriber,0.8518518518518519,27
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Enterprise paid subscriber,0.8571428571428571,35
irrel_uhigh_mlow,subscription_tier,Legacy model  ->  Premium annual subscriber,0.8596491228070176,57
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Corporate account administrator,0.8636363636363636,22
irrel_uhigh_mlow,subscription_tier,Preview model  ->  Platinum member with dedicated manager,0.875,16
irrel_uhigh_mlow,subscription_tier,Basic model  ->  Pro plan with priority support,0.9090909090909091,33
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Corporate account administrator,0.9393939393939394,33
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Platinum member with dedicated manager,0.9411764705882353,17
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Corporate account administrator,0.9444444444444444,18
irrel_uhigh_mlow,subscription_tier,Distilled model  ->  Enterprise paid subscriber,1.0,2
irrel_uhigh_mlow,subscription_tier,Free-tier model  ->  Enterprise paid subscriber,1.0,11
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  GED holder,0.5,2
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  Short vocational certificate,0.7,20
irrel_ulow_mhigh,educational_credentials,"PhD in Economics from the University of Chicago  ->  Some community college, no degree",0.7272727272727273,11
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  High school dropout,0.7777777777777778,9
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  High school dropout,0.8,45
irrel_ulow_mhigh,educational_credentials,"PhD in Musicology from Oxford  ->  Some community college, no degree",0.8,20
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Short vocational certificate,0.8125,16
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Adult basic education participant,0.8125,16
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  Short vocational certificate,0.8387096774193549,31
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  Adult basic education participant,0.85,40
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  GED holder,0.8518518518518519,54
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Short vocational certificate,0.8823529411764706,17
irrel_ulow_mhigh,educational_credentials,"PhD in Medieval History from Cambridge  ->  Some community college, no degree",0.8867924528301887,53
irrel_ulow_mhigh,educational_credentials,PhD in Economics from the University of Chicago  ->  GED holder,0.9411764705882353,17
irrel_ulow_mhigh,educational_credentials,PhD in Musicology from Oxford  ->  Adult basic education participant,0.9411764705882353,17
irrel_ulow_mhigh,educational_credentials,JD from Yale Law School  ->  High school dropout,0.9642857142857143,28
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  Adult basic education participant,1.0,11
irrel_ulow_mhigh,educational_credentials,MBA from Stanford Graduate School of Business  ->  High school dropout,1.0,2
irrel_ulow_mhigh,educational_credentials,PhD in Medieval History from Cambridge  ->  GED holder,1.0,11
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Member of a neighborhood association,0.6666666666666666,18
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Member of a neighborhood association,0.6923076923076923,13
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Volunteer at a local thrift store,0.7777777777777778,9
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Volunteer at a local thrift store,0.7931034482758621,29
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Employee at a small local shop,0.7931034482758621,29
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Staff at a community center,0.8,45
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Employee at a small local shop,0.8518518518518519,27
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Intern at a local non-profit,0.8636363636363636,44
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Volunteer at a local thrift store,0.875,16
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Member of a neighborhood association,0.8888888888888888,9
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Staff at a community center,0.9090909090909091,11
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Member of a neighborhood association,0.9393939393939394,33
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Staff at a community center,0.9411764705882353,17
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Employee at a small local shop,0.9411764705882353,17
irrel_ulow_mhigh,institutional_affiliation,Diplomat at the United Nations  ->  Intern at a local non-profit,0.9545454545454546,22
irrel_ulow_mhigh,institutional_affiliation,Executive at the World Bank  ->  Employee at a small local shop,1.0,11
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Intern at a local non-profit,1.0,16
irrel_ulow_mhigh,institutional_affiliation,Professor at Oxford University  ->  Member of a neighborhood association,1.0,11
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Intern at a local non-profit,1.0,2
irrel_ulow_mhigh,institutional_affiliation,Senior fellow at a major policy institute  ->  Staff at a community center,1.0,11
irrel_ulow_mhigh,institutional_affiliation,Senior research scientist at CERN  ->  Volunteer at a local thrift store,1.0,30
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Retail shelf stocker,0.5454545454545454,11
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Unemployed job seeker,0.7272727272727273,11
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Retail shelf stocker,0.7352941176470589,34
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Unemployed job seeker,0.75,16
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Fast-food cashier,0.7777777777777778,18
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Retail shelf stocker,0.7777777777777778,9
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Grocery bagger,0.7777777777777778,9
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Unemployed job seeker,0.8181818181818182,11
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Grocery bagger,0.8333333333333334,24
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Day laborer,0.875,16
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Grocery bagger,0.8787878787878788,33
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Day laborer,0.8888888888888888,9
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Day laborer,0.8913043478260869,46
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Unemployed job seeker,0.896551724137931,29
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Fast-food cashier,0.9,20
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Fast-food cashier,0.9259259259259259,27
irrel_ulow_mhigh,job_title,CEO of a Fortune 500 company  ->  Unemployed job seeker,0.9411764705882353,17
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Fast-food cashier,0.9411764705882353,17
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Grocery bagger,0.9444444444444444,18
irrel_ulow_mhigh,job_title,Chief Justice of the Supreme Court  ->  Retail shelf stocker,0.9642857142857143,28
irrel_ulow_mhigh,job_title,Editor-in-chief of a major national newspaper  ->  Retail shelf stocker,1.0,2
irrel_ulow_mhigh,job_title,Founder of a unicorn startup  ->  Day laborer,1.0,13
irrel_ulow_mhigh,job_title,Nobel laureate in physics  ->  Fast-food cashier,1.0,2
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Free tier user,0.7241379310344828,29
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Guest user,0.7272727272727273,11
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Free tier user,0.75,16
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Guest user,0.7647058823529411,34
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Trial account (expired),0.775,40
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Guest user,0.7777777777777778,9
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Basic free account with ads,0.7777777777777778,9
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Trial account (expired),0.8,25
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Unregistered visitor,0.8,40
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Basic free account with ads,0.85,20
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Basic free account with ads,0.8636363636363636,22
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Free tier user,0.8846153846153846,26
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Basic free account with ads,0.9090909090909091,33
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Unregistered visitor,0.9259259259259259,27
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Trial account (expired),0.9411764705882353,17
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Unregistered visitor,0.9411764705882353,17
irrel_ulow_mhigh,subscription_tier,Top-tier model  ->  Guest user,0.9642857142857143,28
irrel_ulow_mhigh,subscription_tier,Flagship model  ->  Free tier user,1.0,2
irrel_ulow_mhigh,subscription_tier,Frontier model  ->  Trial account (expired),1.0,2
irrel_ulow_mhigh,subscription_tier,Premium tier model  ->  Guest user,1.0,2
irrel_ulow_mhigh,subscription_tier,Priority-serving model  ->  Free tier user,1.0,11
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  High school dropout,0.5555555555555556,9
irrel_ulow_mlow,educational_credentials,GED holder  ->  Adult basic education participant,0.7037037037037037,27
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Short vocational certificate",0.7272727272727273,22
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  High school dropout",0.7647058823529411,34
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Adult basic education participant,0.7692307692307693,13
irrel_ulow_mlow,educational_credentials,"High school dropout  ->  Some community college, no degree",0.8,25
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  GED holder,0.8181818181818182,11
irrel_ulow_mlow,educational_credentials,GED holder  ->  High school dropout,0.8536585365853658,41
irrel_ulow_mlow,educational_credentials,Adult basic education participant  ->  GED holder,0.8548387096774194,62
irrel_ulow_mlow,educational_credentials,"Short vocational certificate  ->  Some community college, no degree",0.8695652173913043,46
irrel_ulow_mlow,educational_credentials,High school dropout  ->  Short vocational certificate,0.8913043478260869,46
irrel_ulow_mlow,educational_credentials,Short vocational certificate  ->  Adult basic education participant,0.9259259259259259,27
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  Adult basic education participant",0.9411764705882353,17
irrel_ulow_mlow,educational_credentials,"Adult basic education participant  ->  Some community college, no degree",1.0,13
irrel_ulow_mlow,educational_credentials,GED holder  ->  Short vocational certificate,1.0,16
irrel_ulow_mlow,educational_credentials,"Some community college, no degree  ->  GED holder",1.0,11
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Employee at a small local shop,0.7714285714285715,35
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Member of a neighborhood association,0.7777777777777778,9
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Employee at a small local shop,0.8,20
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Volunteer at a local thrift store,0.8043478260869565,46
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Intern at a local non-profit,0.8125,16
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Volunteer at a local thrift store,0.8181818181818182,11
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Intern at a local non-profit,0.8181818181818182,22
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Intern at a local non-profit,0.8275862068965517,29
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Staff at a community center,0.8571428571428571,28
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Staff at a community center,0.8709677419354839,31
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Member of a neighborhood association,0.875,16
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Intern at a local non-profit,0.8823529411764706,17
irrel_ulow_mlow,institutional_affiliation,Employee at a small local shop  ->  Member of a neighborhood association,0.896551724137931,29
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Member of a neighborhood association,0.9,30
irrel_ulow_mlow,institutional_affiliation,Volunteer at a local thrift store  ->  Staff at a community center,0.92,25
irrel_ulow_mlow,institutional_affiliation,Intern at a local non-profit  ->  Employee at a small local shop,0.9310344827586207,29
irrel_ulow_mlow,institutional_affiliation,Member of a neighborhood association  ->  Volunteer at a local thrift store,0.9375,16
irrel_ulow_mlow,institutional_affiliation,Staff at a community center  ->  Volunteer at a local thrift store,1.0,11
irrel_ulow_mlow,job_title,Day laborer  ->  Retail shelf stocker,0.5555555555555556,9
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Day laborer,0.65,20
irrel_ulow_mlow,job_title,Grocery bagger  ->  Fast-food cashier,0.7,20
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Day laborer,0.7222222222222222,18
irrel_ulow_mlow,job_title,Grocery bagger  ->  Unemployed job seeker,0.7777777777777778,9
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Retail shelf stocker,0.7777777777777778,18
irrel_ulow_mlow,job_title,Day laborer  ->  Unemployed job seeker,0.8245614035087719,57
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Grocery bagger,0.8478260869565217,46
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Grocery bagger,0.85,20
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Unemployed job seeker,0.875,16
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Grocery bagger,0.875,16
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Fast-food cashier,0.8958333333333334,48
irrel_ulow_mlow,job_title,Grocery bagger  ->  Retail shelf stocker,0.9090909090909091,55
irrel_ulow_mlow,job_title,Unemployed job seeker  ->  Day laborer,0.9347826086956522,46
irrel_ulow_mlow,job_title,Day laborer  ->  Fast-food cashier,0.9375,16
irrel_ulow_mlow,job_title,Day laborer  ->  Grocery bagger,1.0,2
irrel_ulow_mlow,job_title,Fast-food cashier  ->  Retail shelf stocker,1.0,2
irrel_ulow_mlow,job_title,Retail shelf stocker  ->  Unemployed job seeker,1.0,2
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Unregistered visitor,0.6666666666666666,18
irrel_ulow_mlow,subscription_tier,Preview model  ->  Free tier user,0.6923076923076923,13
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Basic free account with ads,0.7,20
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Guest user,0.7272727272727273,11
irrel_ulow_mlow,subscription_tier,Preview model  ->  Unregistered visitor,0.7777777777777778,9
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Unregistered visitor,0.8157894736842105,38
irrel_ulow_mlow,subscription_tier,Basic model  ->  Free tier user,0.8421052631578947,38
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Guest user,0.8620689655172413,29
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Free tier user,0.875,16
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Free tier user,0.8823529411764706,17
irrel_ulow_mlow,subscription_tier,Free-tier model  ->  Trial account (expired),0.8857142857142857,35
irrel_ulow_mlow,subscription_tier,Basic model  ->  Guest user,0.8863636363636364,44
irrel_ulow_mlow,subscription_tier,Preview model  ->  Basic free account with ads,0.8870967741935484,62
irrel_ulow_mlow,subscription_tier,Legacy model  ->  Trial account (expired),0.8979591836734694,49
irrel_ulow_mlow,subscription_tier,Basic model  ->  Basic free account with ads,1.0,2
irrel_ulow_mlow,subscription_tier,Distilled model  ->  Unregistered visitor,1.0,19
